Economy,Date,Rate
E_NOK,1961-05-31,94.0400000000
E_NTH,1961-05-31,82.5220000000
E_SEK,1961-05-31,66.3710000000
E_USD,1961-05-31,68.9850000000
EURSTOXX50,1961-05-31,16.4264190341
FTSE100,1961-05-31,26.0324913878
TOPIX,1961-05-31,76.6225577409
DJ_Ind_Av,1961-06-30,421.3559397464
E_AUD,1961-06-30,44.8290000000
E_BEF,1961-06-30,100.4470000000
E_CAD,1961-06-30,47.6990485079
E_CHF,1961-06-30,97.8510000000
E_DEM,1961-06-30,106.4060000000
E_ESP,1961-06-30,33.6410000000
E_FRA,1961-06-30,115.1210000000
E_GBP,1961-06-30,62.5160000000
E_ITL,1961-06-30,159.5960000000
E_JPY,1961-06-30,64.7170000000
E_NOK,1961-06-30,93.3300000000
E_NTH,1961-06-30,74.5400000000
E_SEK,1961-06-30,65.0450000000
E_USD,1961-06-30,66.8330000000
EURSTOXX50,1961-06-30,16.0604539861
FTSE100,1961-06-30,24.1855733631
TOPIX,1961-06-30,81.7754591817
DJ_Ind_Av,1961-07-31,434.5456448022
E_AUD,1961-07-31,44.5700000000
E_BEF,1961-07-31,99.8050000000
E_CAD,1961-07-31,48.6751704649
E_CHF,1961-07-31,88.6240000000
E_DEM,1961-07-31,99.0590000000
E_ESP,1961-07-31,35.0010000000
E_FRA,1961-07-31,107.9240000000
E_GBP,1961-07-31,59.6260000000
E_ITL,1961-07-31,154.5970000000
E_JPY,1961-07-31,62.7070000000
E_NOK,1961-07-31,97.4850000000
E_NTH,1961-07-31,74.5990000000
E_SEK,1961-07-31,64.0080000000
E_USD,1961-07-31,69.0270000000
EURSTOXX50,1961-07-31,15.7739903899
FTSE100,1961-07-31,23.0675186727
TOPIX,1961-07-31,79.2356524392
DJ_Ind_Av,1961-08-31,443.5215440391
E_AUD,1961-08-31,43.8410000000
E_BEF,1961-08-31,97.2480000000
E_CAD,1961-08-31,49.4892535843
E_CHF,1961-08-31,85.1020000000
E_DEM,1961-08-31,90.2420000000
E_ESP,1961-08-31,35.9840000000
E_FRA,1961-08-31,109.5550000000
E_GBP,1961-08-31,59.1480000000
E_ITL,1961-08-31,146.5470000000
E_JPY,1961-08-31,57.0280000000
E_NOK,1961-08-31,95.0140000000
E_NTH,1961-08-31,72.5350000000
E_SEK,1961-08-31,65.8530000000
E_USD,1961-08-31,70.4270000000
EURSTOXX50,1961-08-31,15.4863664642
FTSE100,1961-08-31,22.8825947482
TOPIX,1961-08-31,72.0597507025
DJ_Ind_Av,1961-09-29,431.9828623159
E_AUD,1961-09-30,43.0410000000
E_BEF,1961-09-30,94.0490000000
E_CAD,1961-09-30,48.8566539628
E_CHF,1961-09-30,88.3830000000
E_DEM,1961-09-30,91.0420000000
E_ESP,1961-09-30,35.6010000000
E_FRA,1961-09-30,104.5750000000
E_GBP,1961-09-30,57.8730000000
E_ITL,1961-09-30,145.5060000000
E_JPY,1961-09-30,55.3180000000
E_NOK,1961-09-30,93.8570000000
E_NTH,1961-09-30,71.6210000000
E_SEK,1961-09-30,64.2310000000
