"Index","E_ARS","E_AUD","E_AUT","E_BEF","E_BRL","E_CAD","E_CHF","E_CNY","E_CZK","E_DEM","E_DKK","E_ESP","E_FKK","E_FRA","E_GBP","E_GRD","E_HKD","E_HUF","E_IDR","E_ILS","E_INR","E_IRE","E_ITL","E_JPY","E_KRW","E_MXN","E_MYR","E_NOK","E_NTH","E_NZD","E_PHP","E_PLN","E_RUB","E_SEK","E_SGD","E_SKK","E_THB","E_TRY","E_TWD","E_USD","E_ZAR","EURSTOXX50"
1984-11-30,null,0.1355,null,0.1082,null,null,0.045,null,null,0.0596,null,0.1293,null,0.1118,0.0991,null,null,null,null,null,null,null,0.1731,0.0491,null,null,null,0.132,0.058,null,null,null,null,0.116,null,null,null,null,null,0.0918,null,0.0902852548710255
1984-12-31,null,0.137,null,0.1075,null,null,0.045,null,null,0.0583,null,0.1222,null,0.1095,0.0982,null,null,null,null,null,null,null,0.1731,0.0491,null,null,null,0.113,0.0566,null,null,null,null,0.1167,null,null,null,null,null,0.086,null,0.0886896709919194
1985-01-31,null,0.134,null,0.1075,null,null,0.0425,null,null,0.0587,null,0.123,null,0.1056,0.1166,null,null,null,null,null,null,null,0.1636,0.0491,null,null,null,0.111,0.0576,0.19,null,null,null,0.1192,null,null,null,null,null,0.0814,null,0.0878367879145413
1985-02-28,null,0.1395,null,0.107,null,null,0.05,null,null,0.0616,null,0.1218,null,0.1065,0.1373,null,null,null,null,null,null,null,0.1609,0.0491,null,null,null,0.126,0.0685,0.263,null,null,null,0.1352,null,null,null,null,null,0.0869,null,0.0912345606376714
1985-03-31,null,0.1405,null,0.1065,null,null,0.05,null,null,0.0639,null,0.1214,null,0.1067,0.1365,null,null,null,null,null,null,null,0.1605,0.0491,null,null,null,0.112,0.0705,0.243,null,null,null,0.1375,null,null,null,null,null,0.0902,null,0.0921191226942339
1985-04-30,null,0.1425,null,0.101,null,null,0.0475,null,null,0.0602,null,0.1267,null,0.1048,0.1275,null,null,null,null,null,null,null,0.1569,0.0491,null,null,null,0.134,0.0672,0.23,null,null,null,0.1369,null,null,null,null,null,0.0849,null,0.0889117874779594
1985-05-31,null,0.14,null,0.0935,null,null,0.045,null,null,0.0584,null,0.1276,null,0.1017,0.1266,null,null,null,null,null,null,null,0.1546,0.0491,null,null,null,0.123,0.0683,0.248,null,null,null,0.1546,null,null,null,null,null,0.0792,null,0.0864598947592169
1985-06-30,null,0.136,null,0.0896,null,null,0.045,null,null,0.0568,null,0.1421,null,0.1023,0.1245,null,null,null,null,null,null,null,0.1528,0.0491,null,null,null,0.129,0.0656,0.228,null,null,null,0.1625,null,null,null,null,null,0.0744,null,0.0852566876562485
1985-07-31,null,0.1335,null,0.0892,null,null,0.0425,null,null,0.0534,null,0.142,null,0.0989,0.1205,null,null,null,null,null,null,null,0.1496,0.0491,null,null,null,0.115,0.0621,0.243,null,null,null,0.1566,null,null,null,null,null,0.0764,null,0.0827248058847959
1985-08-31,null,0.1415,null,0.095,null,null,0.0425,null,null,0.0479,null,0.1342,null,0.0969,0.1149,null,null,null,null,null,null,null,0.1473,0.0491,null,null,null,0.123,0.057,0.2725,null,null,null,0.149,null,null,null,null,null,0.0781,null,0.0806704339951004
1985-09-30,null,0.139,null,0.0933,null,null,0.04,null,null,0.0471,null,0.1146,null,0.0957,0.1154,null,null,null,null,null,null,null,0.145,0.0491,null,null,null,0.115,0.0567,0.274,null,null,null,0.1483,null,null,null,null,null,0.0793,null,0.0786211847930902
1985-10-31,null,0.1465,null,0.0898,null,null,0.04,null,null,0.0484,null,0.1037,null,0.0935,0.1155,null,null,null,null,null,null,null,0.144,0.0491,null,null,null,0.11,0.0581,0.25,null,null,null,0.145,null,null,null,null,null,0.0788,null,0.0774128509367682
1985-11-30,null,0.15,null,0.0867,null,null,0.0375,null,null,0.0488,null,0.1047,null,0.0898,0.1157,null,null,null,null,null,null,null,0.1464,0.0491,null,null,null,0.118,0.0582,0.202,null,null,null,0.1324,null,null,null,null,null,0.0781,null,0.076345870699737
1985-12-31,null,0.1495,null,0.0919,null,null,0.035,null,null,0.0486,null,0.1051,null,0.0902,0.1174,null,0.0625,null,null,null,null,null,0.1492,0.0491,null,null,null,0.118,0.057,0.2,null,null,null,0.1237,null,null,null,null,null,0.078,null,0.0774577534207552
1986-01-31,null,0.1405,0.0465625,0.0975,null,null,0.041875,null,null,0.0472,null,0.1068,null,0.0884,0.1290625,0.0465625,0.065,null,null,null,null,null,0.1523,0.0491,null,null,null,0.1338,0.0561,0.235,null,null,null,0.1209,null,null,null,null,null,0.080625,null,0.0782104121905658
1986-02-28,null,0.1365,0.045625,0.0975,null,null,0.03875,null,null,0.0454,null,0.1072,null,0.0878,0.12375,0.045625,0.065,null,null,null,null,null,0.1663,0.0441,null,null,null,0.1336,0.0563,0.235,null,null,null,0.1109,null,null,null,null,null,0.07875,null,0.0786649021620079
1986-03-31,null,0.1275,0.045625,0.0975,null,null,0.0409375,null,null,0.0456,null,0.1159,null,0.0852,0.114375,0.045625,0.07125,null,null,null,null,null,0.174,0.039,null,null,null,0.1325,0.0536,0.223,null,null,null,0.1075,null,null,null,null,null,0.074375,null,0.0784419781632674
1986-04-30,null,0.1225,0.04625,0.0864,null,null,0.0425,null,null,0.0453,null,0.1227,null,0.0819,0.105,0.04625,0.06875,null,null,null,null,null,0.155,0.0339,null,null,null,0.1398,0.0513,0.205,null,null,null,0.1025,null,null,null,null,null,0.06875,null,0.0737851892473165
1986-05-31,null,0.1275,0.046875,0.0795,null,null,0.0478125,null,null,0.0462,null,0.1163,null,0.075,0.09875,0.046875,0.06375,null,null,null,null,null,0.1347,0.0339,null,null,null,0.1414,0.0567,0.161,null,null,null,0.1015,null,null,null,null,null,0.07125,null,0.0710604235962666
1986-06-30,null,0.1305,0.04625,0.0736,null,null,0.051875,null,null,0.0465,null,0.1206,null,0.0725,0.09875,0.04625,0.06805,null,null,null,null,null,0.1251,0.0339,null,null,null,0.1421,0.0585,0.16,null,null,null,0.0983,null,null,null,null,null,0.06875,null,0.0694475310205046
1986-07-31,null,0.144,0.046875,0.0735,null,null,0.0479688,null,null,0.0465,null,0.1251,null,0.0728,0.1,0.046875,0.06435,null,null,null,null,null,0.1235,0.04875,null,null,null,0.1464,0.0565,0.1675,null,null,null,0.095,null,null,null,null,null,0.065625,null,0.0690717385698779
1986-08-31,null,0.143,0.044375,0.0735,null,null,0.0425,null,null,0.0461,null,0.1218,null,0.0705,0.099375,0.044375,0.05125,null,null,null,null,null,0.1197,0.04875,null,null,null,0.1437,0.0526,0.166,null,null,null,0.0929,null,null,null,null,null,0.058125,null,0.067108747599482
1986-09-30,null,0.1757811,0.04625,0.0735,null,null,0.041875,null,null,0.0453,null,0.1153,null,0.0709,0.1103125,0.04625,0.05245,null,null,null,null,null,0.1168,0.05,null,null,null,0.1434,0.0513,0.1555,null,null,null,0.0874,null,null,null,null,null,0.06125,null,0.0661337245970759
1986-10-31,null,0.16,0.0464063,0.0735,null,null,0.03875,null,null,0.0464,null,0.1141,null,0.0732,0.1125,0.0464063,0.04435,null,null,null,null,null,0.1132,0.0465625,null,null,null,0.1465,0.052,0.169,null,null,null,0.0851,null,null,null,null,null,0.059375,null,0.0666664327497507
1986-11-30,null,0.159375,0.0479688,0.0735,null,null,0.04,null,null,0.0473,null,0.1152,null,0.0729,0.114375,0.0479688,0.04435,null,null,null,null,null,0.1127,0.04625,null,null,null,0.1508,0.0541,0.1985,null,null,null,0.0855,null,null,null,null,null,0.06125,null,0.0674028686974635
1986-12-31,null,0.14625,0.049375,0.0739,null,null,0.040625,null,null,0.0484,null,0.1179,null,0.078,0.1125,0.049375,0.04625,null,null,null,null,null,0.1159,0.04625,null,null,null,0.1596,0.0596,0.241,null,null,null,0.0913,null,null,null,null,null,0.064375,null,0.0704606300994806
1987-01-31,null,0.1734375,0.04125,0.0778,null,null,0.0364063,null,null,0.0454,null,0.1235,null,0.089,0.11125,0.04125,0.03555,null,null,null,null,null,0.1205,0.0426563,null,null,null,0.1503,0.0554,0.242,null,null,null,0.0977,null,null,null,null,null,0.0625,null,0.0721138669991601
1987-02-28,null,0.1625,0.04125,0.0775,null,null,0.040625,null,null,0.0403,null,0.126,null,0.0836,0.1085938,0.04125,0.04495,null,null,null,null,null,0.1218,0.0434375,null,null,null,0.1504,0.0523,0.2545,null,null,null,0.1034,null,null,null,null,null,0.064375,null,0.0694375531879479
1987-03-31,null,0.1601563,0.04,0.0754,null,null,0.0376563,null,null,0.0404,null,0.146,null,0.0789,0.1,0.04,0.04905,null,null,null,null,null,0.1171,0.04125,null,null,null,0.1448,0.0534,0.261,null,null,null,0.1077,null,null,null,null,null,0.066875,null,0.0692450506625948
1987-04-30,null,0.14625,0.039375,0.0729,null,null,0.038125,null,null,0.0391,null,0.1709,null,0.0791,0.09375,0.039375,0.05555,null,null,null,null,null,0.1086,0.040625,null,null,null,0.1473,0.0526,0.2605,null,null,null,0.0948,null,null,null,null,null,0.07125,null,0.0690430502854972
1987-05-31,null,0.1428125,0.038125,0.0718,null,null,0.04,null,null,0.0381,null,0.198,null,0.0802,0.09,0.038125,0.06375,null,null,null,null,null,0.1049,0.04,null,null,null,0.1454,0.0512,0.203,null,null,null,0.0923,null,null,null,null,null,0.07375,null,0.0696300278948514
1987-06-30,null,0.130625,0.0378125,0.0689,null,null,0.039375,null,null,0.0373,null,0.1829,null,0.0801,0.0925,0.0378125,0.06805,null,null,null,null,null,0.1103,0.0407813,null,null,null,0.1441,0.0511,0.191,null,null,null,0.088,null,null,null,null,null,0.071875,null,0.0682524628673495
1987-07-31,null,0.1275,0.03875,0.0667,null,null,0.0382813,null,null,0.0386,null,0.1756,null,0.0746,0.0939063,0.03875,0.06435,null,null,null,null,null,0.1095,0.04,null,null,null,0.1434,0.0514,0.1871,null,null,null,0.0873,null,null,null,null,null,0.07,null,0.0666782400921842
1987-08-31,null,0.125,0.040625,0.0665,null,null,0.0375,null,null,0.04,null,0.1683,null,0.0741,0.104375,0.040625,0.0662,null,null,null,null,null,0.1152,0.040625,null,null,null,0.1421,0.052,0.1827,null,null,null,0.0908,null,null,null,null,null,0.071875,null,0.0669398522688886
1987-09-30,null,0.1146875,0.0457813,0.0665,null,null,0.04375,null,null,0.0404,null,0.1686,null,0.0736,0.103125,0.0457813,0.06495,null,null,null,null,null,0.1211,0.05,null,null,null,0.1374,0.0524,0.186,null,null,null,0.0898,null,null,null,null,null,0.08375,null,0.0674150776406244
1987-10-31,null,0.1317188,0.040625,0.0691,null,null,0.03875,null,null,0.0474,null,0.1584,null,0.0769,0.0925,0.040625,0.05745,null,null,null,null,null,0.1154,0.045,null,null,null,0.1524,0.0557,0.2103,null,null,null,0.0917,null,null,null,null,null,0.07625,null,0.0700219577066792
1987-11-30,null,0.1209375,0.0389063,0.0706,null,null,0.04125,null,null,0.0398,null,0.1444,null,0.0867,0.09,0.0389063,0.0431,null,null,null,null,null,0.1077,0.045,null,null,null,0.1601,0.0488,0.1688,null,null,null,0.0927,null,null,null,null,null,0.08,null,0.067434243242668
1987-12-31,null,0.108125,0.034375,0.0677,null,null,0.029375,null,null,0.0371,null,0.1359,null,0.0803,0.074375,0.034375,0.02245,null,null,null,null,null,0.1076,0.0432813,null,null,null,0.1529,0.0451,0.174,null,null,null,0.0907,null,null,null,null,null,0.074375,null,0.0636105045276266
1988-01-31,null,0.10875,0.03375,0.0654,null,null,0.01875,null,null,0.0346,null,0.1273,null,0.078,0.088125,0.03375,0.03375,null,null,null,null,null,0.1054,0.0425,null,null,null,0.1428,0.0403,0.1667,null,null,null,0.091,0.0306,null,null,null,null,0.069375,null,0.0602471952617772
1988-02-29,null,0.1084375,0.034375,0.0624,null,null,0.018125,null,null,0.0337,null,0.1201,null,0.0726,0.0939063,0.034375,0.03495,null,null,null,null,null,0.1061,0.043125,null,null,null,0.1415,0.0376,0.1653,null,null,null,0.0923,0.0313,null,null,null,null,0.068125,null,0.0573296019001133
1988-03-31,null,0.115,0.034375,0.061,null,null,0.02,null,null,0.0344,null,0.1105,null,0.0754,0.086875,0.034375,0.04125,null,null,null,null,null,0.1087,0.041875,null,null,null,0.1411,0.037,0.1558,null,null,null,0.0943,0.0313,null,null,null,null,0.0690625,null,0.057101667892734
1988-04-30,null,0.1120313,0.035,0.061,null,null,0.02375,null,null,0.0343,null,0.109,null,0.0755,0.0846875,0.035,0.05245,null,null,null,null,null,0.1073,0.040625,null,null,null,0.141,0.0364,0.1705,null,null,null,0.0955,0.0331,null,null,null,null,0.073125,null,0.0567682800912674
1988-05-31,null,0.1273438,0.03625,0.061,null,null,0.03,null,null,0.0358,0.084375,0.1111,null,0.0734,0.0775,0.03625,0.07495,null,null,null,null,null,0.1045,0.0423438,null,null,null,0.1308,0.0376,0.1578,null,null,null,0.1041,0.04,null,null,null,null,0.0775,null,0.0569789865652851
1988-06-30,null,0.1304688,0.045625,0.061,null,null,0.0357813,null,null,0.0393,0.0825,0.1044,null,0.0711,0.099375,0.045625,0.07995,null,null,null,null,null,0.105,0.045625,null,null,null,0.1288,0.0374,0.1567,null,null,null,0.1024,0.0419,null,null,null,null,0.079375,null,0.0568942801092764
1988-07-31,null,0.13125,0.0525,0.0688,null,null,0.0403125,null,null,0.0493,0.081875,0.1079,null,0.0719,0.1092188,0.0525,0.0831,null,null,null,null,null,0.106,0.048125,null,null,null,0.1311,0.0446,0.1513,null,null,null,0.1034,0.0488,null,null,null,null,0.084375,null,0.0631091493502843
1988-08-31,null,0.134375,0.051875,0.0726,null,null,0.036875,null,null,0.0537,0.079844,0.1075,null,0.0738,0.123125,0.051875,0.08935,null,null,null,null,null,0.1072,0.050625,null,null,null,0.1351,0.0497,0.1434,null,null,null,0.1058,0.0525,null,null,null,null,0.085625,null,0.0666733430218122
1988-09-30,null,0.1382813,0.051875,0.0747,null,null,0.0375,null,null,0.0502,0.08125,0.1117,null,0.0752,0.12,0.051875,0.0862,null,null,null,null,null,0.1093,0.049375,null,null,null,0.1309,0.0506,0.1442,null,null,null,0.104,0.0531,null,null,null,null,0.08625,null,0.0673096158107025
1988-10-31,null,0.1403125,0.04875,0.0731,null,null,0.039375,null,null,0.051,0.081406,0.1263,null,0.0757,0.1209375,0.04875,0.0837,null,null,null,null,null,0.1098,0.045,null,null,null,0.1236,0.0496,0.142,null,null,null,0.105,0.0531,null,null,null,null,0.08625,null,0.067724214098101
1988-11-30,null,0.14625,0.0517188,0.0718,null,null,0.048125,null,null,0.0495,0.080156,0.1257,null,0.0782,0.131875,0.0517188,0.08995,null,null,null,null,null,0.1116,0.045,null,null,null,0.1266,0.0486,0.1461,null,null,null,0.1065,0.0513,null,null,null,null,0.093125,null,0.0673533775608936
1988-12-31,null,0.1525,0.054375,0.0738,null,null,0.04875,null,null,0.0539,0.081406,0.1365,null,0.082,0.131875,0.054375,0.09435,null,null,null,null,null,0.1172,0.046875,null,null,null,0.12,0.0514,0.1418,null,null,null,0.1043,0.0538,null,null,null,null,0.093125,null,0.0710615771955838
1989-01-31,null,0.1575,0.060625,0.0758,null,null,0.05875,null,null,0.057,0.08625,0.1413,null,0.0846,0.130625,0.060625,0.0962,null,null,null,null,null,0.1201,0.0459375,null,null,null,0.1128,0.0551,0.1305,null,null,null,0.1038,0.0531,null,null,null,null,0.09375,null,0.0731637685639445
1989-02-28,null,0.16375,0.070625,0.0804,null,null,0.06125,null,null,0.0643,0.0875,0.1456,null,0.087,0.134375,0.070625,0.1055,null,null,null,null,null,0.1224,0.0475,null,null,null,0.1168,0.0621,0.1364,null,null,null,0.1055,0.0538,null,null,null,null,0.103125,null,0.0782442098055953
1989-03-31,null,0.17375,0.064375,0.0832,null,null,0.05875,null,null,0.0667,0.090938,0.1513,null,0.0845,0.130625,0.064375,0.1124,null,null,null,null,null,0.1307,0.04625,null,null,null,0.1142,0.0627,0.1332,null,null,null,0.1144,0.0525,null,null,null,null,0.103125,null,0.0795369202608836
1989-04-30,null,0.17,0.065,0.0823,null,null,0.06625,null,null,0.0648,0.095469,0.1478,null,0.0831,0.1301563,0.065,0.10935,null,null,null,null,null,0.1283,0.048125,null,null,null,0.1115,0.0625,0.1346,null,null,null,0.1152,0.0531,null,null,null,null,0.099375,null,0.0788063413678521
1989-05-31,null,0.18125,0.0725,0.0843,null,null,0.0825,null,null,0.0702,0.096875,0.1476,null,0.0851,0.1428125,0.0725,0.1059,null,null,null,null,null,0.1256,0.051875,null,null,null,0.1108,0.0703,0.1342,null,null,null,0.1156,0.0531,null,null,null,null,0.095625,null,0.08264560864554
1989-06-30,null,0.1807813,0.07125,0.0858,null,null,0.075,null,null,0.0702,0.093594,0.149,null,0.0893,0.1421875,0.07125,0.1009,null,null,null,null,null,0.1257,0.0553125,null,null,null,0.1081,0.0683,0.136,null,null,null,0.1156,0.0531,null,null,null,null,0.093125,null,0.0834056568910024
1989-07-31,null,0.17875,0.06875,0.085,null,null,0.07,null,null,0.0709,0.094531,0.1553,null,0.0919,0.13875,0.06875,0.08995,null,null,null,null,null,0.1263,0.05375,null,null,null,0.1169,0.069536842105,0.1321,null,null,null,0.117,0.0525,null,null,null,null,0.085625,null,0.0675707478755056
1989-08-31,null,0.17625,0.0725,0.0845,null,null,0.075,null,null,0.0707,0.100313,0.1531,null,0.0905,0.14,0.0725,0.09245,null,null,null,null,null,0.1265,0.055625,null,null,null,0.1117,0.070773684211,0.1323,null,null,null,0.1176,0.0525,null,null,null,0.0875,0.09,null,0.066644050457069
1989-09-30,null,0.1815625,0.08,0.0865,null,null,0.079375,null,null,0.0741,0.117813,0.1506,null,0.0894,0.14875,0.08,0.0931,null,null,null,null,null,0.1267,0.056875,null,null,null,0.1133,0.072010526316,0.1367,null,null,null,0.1161,0.0531,null,null,null,0.0875,0.091875,null,0.0682853609670979
1989-10-31,null,0.1809375,0.083125,0.0951,null,null,0.08,null,null,0.0813,0.120625,0.1496,null,0.0985,0.15375,0.083125,0.08435,null,null,null,null,null,0.1268,0.065625,null,null,null,0.114,0.073247368421,0.1388,null,null,null,0.1178,0.0538,null,null,null,0.0875,0.086875,null,0.0732377187378209
1989-11-30,null,0.1775,0.0823438,0.0979,null,null,0.079375,null,null,0.0829,0.122656,0.1533,null,0.0999,0.1525,0.0823438,0.0831,null,null,null,null,null,0.127,0.066875,null,null,null,0.1241,0.074484210526,0.1406,null,null,null,0.1184,0.0556,null,null,null,0.0875,0.085,null,0.0747323222736312
1989-12-31,null,0.17125,0.084375,0.1004,null,null,0.091875,null,null,0.0811,0.12125,0.1598,null,0.1048,0.151875,0.084375,0.0862,null,null,null,null,null,0.1275,0.069375,null,null,null,0.1238,0.075721052632,0.141,null,null,null,0.1229,0.0563,null,null,null,0.0825,0.08375,null,0.0767739858248573
1990-01-31,null,0.1625,0.0825,0.1039,null,null,0.096875,null,null,0.083,0.12375,0.156,null,0.1067,0.15125,0.0825,0.08495,null,null,null,null,null,0.1285,0.070625,null,null,null,0.1184,0.076957894737,0.1383,null,null,null,0.1262,0.065,null,null,null,0.0825,0.08375,null,0.076970839415109
1990-02-28,null,0.1575,0.085625,0.104,null,null,0.093125,null,null,0.0831,0.114688,0.155,null,0.1043,0.151875,0.085625,0.0887,null,null,null,null,null,0.1292,0.07375,null,null,null,0.1154,0.078194736842,0.1387,null,null,null,0.1488,0.065,null,null,null,0.088,0.08375,null,0.0767821798468021
1990-03-31,null,0.1525,0.0814063,0.1037,null,null,0.09,null,null,0.0848,0.10875,0.1543,null,0.1019,0.1525,0.0814063,0.08995,null,null,null,null,null,0.1306,0.074375,null,null,null,0.1221,0.079431578947,0.1362,null,null,null,0.1464,0.0644,null,null,null,0.09,0.085,null,0.0770981029592757
1990-04-30,null,0.1475,0.08375,0.1019,null,null,0.09375,null,null,0.0827,0.10625,0.1499,null,0.0989,0.15375,0.08375,0.09935,null,null,null,null,null,0.1264,0.074375,null,null,null,0.123,0.080668421053,0.1362,null,null,null,0.1374,0.0688,null,null,null,0.09,0.086875,null,0.0752694662599923
